NumberOfDigits,TotalOperations

4,416,4249,1517
3,601,336,5844
3,479,342,6643
4,483,3263,3859
4,613,6347,174
4,558,6366,5170
3,672,898,6869
4,424,1846,2464
4,416,3067,6110
4,475,5829,3204
4,554,2654,8946
4,617,2446,9425
4,424,1484,2569
3,337,522,68
3,404,547,6407
4,416,3453,4941
4,353,1663,2050
4,345,4020,344
4,621,2269,6255
4,282,1818,135
3,479,347,3176
4,688,2441,9966
4,408,6524,733
4,680,7309,3882
4,672,9255,260
4,424,4548,3359
4,479,7503,3246
4,688,7890,3564
4,467,9342,503
4,696,3857,9965
4,617,8154,1385
4,680,7638,4541
4,688,8265,2798
4,688,6671,5958
4,546,8353,2080
4,621,7768,6119
4,420,6632,3808
4,613,1884,1184
4,617,4266,6383
4,688,9961,8365
4,483,3225,4939
4,412,6732,253
4,692,8799,7369
4,684,7628,6878
4,420,5534,7708
4,349,4451,454
3,341,969,240
4,475,8614,1408
4,684,6924,8838
4,550,9653,1106
4,558,4725,5596
4,420,2670,4631
4,684,8230,4647
4,475,6508,1773
4,412,4514,7600
4,692,1549,8493
4,420,7125,2728
4,566,7746,7875
3,345,353,1033
4,483,4431,3737
4,692,5762,9659
4,617,5346,8052
4,601,4259,480
4,688,9296,2362
4,609,9114,4125
4,684,6875,1759
4,416,2702,1365
4,550,7664,6139
3,601,697,1731
4,420,2924,2841
4,349,1208,2451
3,613,463,9742
4,676,2879,1038
4,416,5609,5332
4,349,1001,8609
4,365,9216,7923
4,684,8206,6393
4,692,2820,9947
4,621,7085,1693
4,613,4809,7152
4,416,7416,1367
4,688,2468,8642
4,566,4783,8496
4,353,1745,4743
4,609,1077,6343
4,357,3153,3144
4,625,9359,6990
4,420,7409,6421
4,420,3611,5618
4,617,6981,7701
4,420,8205,4917
4,483,8403,7519
4,617,1780,5753
4,420,4908,5710
4,550,6283,1402
4,412,8502,1060
4,680,3899,1033
4,424,3364,1582
4,609,2381,3457
4,550,4359,9952
4,420,2542,1464
4,546,5453,1245
3,408,956,5012
4,621,4392,2564
3,538,797,583
4,609,9770,218
4,621,6302,7880
3,546,844,9089
4,424,4633,5727
4,420,3646,1650
4,680,4080,6829
4,688,2168,6780
4,550,3509,9558
4,471,1039,4600
4,357,3452,1740
4,621,2372,7960
3,676,568,6457
4,676,9094,6636
4,680,6098,7336
4,495,3528,2193
4,625,7465,8433
4,688,9597,1543
4,349,6403,2703
4,491,9231,8621
4,554,7793,5120
4,286,3103,2331
4,550,6576,7209
4,692,6086,5739
4,424,1468,1282
4,353,2618,5444
4,680,1167,9941
4,676,3949,9413
4,424,5735,6415
4,495,3679,7051
3,546,630,5392
4,692,9156,3455
4,554,1715,6597
4,412,2753,8607
3,345,925,2911
4,609,9311,1751
4,629,4592,2495
4,420,2065,3660
4,688,1264,7681
4,692,5138,7877
4,487,6610,5938
4,353,1272,2214
4,696,5195,9392
4,692,8566,9498
4,558,9823,3388
3,278,653,140
3,408,891,1614
4,688,9793,9554
4,621,8863,2198
4,495,1258,4183
4,408,8019,74
4,680,8865,2643
4,408,7818,625
4,554,5099,2330
4,487,4596,7130
4,491,4626,5470
4,688,8733,7978
4,625,8558,9841
4,349,4707,1152
4,617,2290,6411
4,684,9477,5927
4,546,5843,1476
4,617,5782,1320
4,282,2436,862
4,349,1329,2408
4,550,1708,9554
4,562,8743,6885
4,491,5561,2150
4,546,8179,9209
4,676,2974,6824
4,416,2111,1369
4,420,5000,7162
3,672,943,9692
4,562,7934,3786
4,562,6955,5259
4,684,1782,3788
4,621,9515,8610
4,684,6757,1382
4,684,8779,3280
4,420,9406,5448
4,538,1613,2080
4,692,9740,9094
4,416,2365,1620
4,495,9035,4499
4,617,1440,4987
4,625,9584,9243
4,625,8742,9328
4,617,3576,1453
4,625,6958,9823
4,562,5758,9812
4,483,6632,2275
4,558,8151,9873
3,416,166,1777
4,617,1863,8087
4,432,5372,6363
4,483,5926,1858
4,353,3015,1554
4,605,5709,7236
4,672,1594,7707
4,617,2794,4334
4,562,8627,8236
4,353,3636,6119
4,625,5196,3652
4,625,2344,9580
4,424,7053,2308
4,621,9681,1924
4,357,7022,7214
3,609,470,4175
3,652,298,7608
4,684,7454,1595
4,684,2352,2989
4,416,3615,7618
4,416,1683,1745
4,550,6803,8179
4,562,4289,9278
4,349,3051,5803
4,688,8561,1247
4,487,8718,8032
4,471,6405,777
4,562,7338,5962
4,408,1663,529
4,424,6412,1918
4,692,6656,3998
4,621,7274,4504
4,479,7404,2748
4,625,6365,1045
4,684,8729,4058
3,345,252,4315
4,554,9110,5761
4,412,4019,3509
4,629,7687,5473
4,680,1027,3886
4,676,3455,6841
4,676,7202,6585
4,353,3351,1635
4,617,4115,9931
4,668,9994,9802
4,609,1473,4262
3,676,339,9592
4,692,3237,7986
4,688,8862,9985
4,546,7928,1034
4,479,5931,1766
4,558,4658,8657
3,345,418,4150
4,692,6512,7967
4,554,8160,6135
4,420,5827,4123
4,408,6831,621
4,483,6165,999
4,664,9523,85
4,629,3975,6787
4,688,6273,9137
4,562,8198,4479
4,680,8506,6784
4,680,1949,7728
4,479,1029,4713
4,420,3555,2366
4,692,8699,6468
4,696,9589,9048
4,625,8636,9381
4,416,2574,3140
4,621,2799,3558
4,353,6210,1751
4,601,9110,560
4,416,6202,3821
4,483,6432,1029
4,688,7914,3782
4,416,1960,1133
4,684,4255,5565
4,546,1898,6634
4,688,3876,6294
4,558,6774,9514
4,621,7891,6228
4,617,2413,5082
4,625,4216,9076
4,613,9352,434
4,684,9873,1177
4,416,2633,7504
4,483,3858,1253
4,684,6329,6676
4,625,8742,8272
4,420,3616,3670
4,676,7807,4488
4,353,5603,3007
4,696,9294,9670
4,412,8903,2410
4,692,9598,4841
4,680,7187,8920
4,692,6667,7393
4,483,2196,954
3,282,160,1113
4,483,2171,2847
4,617,4078,3602
4,688,6033,8859
4,625,3784,8841
4,479,5706,7232
4,479,5179,804
4,692,8647,8795
4,625,3564,4574
3,400,405,3069
4,491,6361,5228
4,416,1172,6708
4,617,9057,4459
3,345,114,2422
4,684,9183,9080
4,558,4677,3258
4,487,6290,1292
4,672,8903,3475
4,696,7688,4738
4,487,1867,5737
4,684,9768,2519
4,692,9759,8533
4,672,2751,5548
4,609,7050,393
4,692,6435,6779
4,416,4036,8203
4,692,2659,8292
4,672,3669,4652
4,353,5119,1426
4,412,1653,6600
4,680,8308,5775
4,562,7059,3388
4,424,6815,7424
4,625,4097,1631
4,684,2659,8478
4,680,1901,9167
3,487,566,4387
4,479,2666,4906
4,424,8710,2910
4,558,4092,9525
4,629,1128,9058
4,692,9795,3259
4,617,2321,7553
4,550,5567,278
4,495,6941,5472
4,495,7442,2915
4,416,5229,1480
4,483,1555,2773
4,353,1118,1817
4,479,2302,4953
4,621,6068,474
4,684,9416,3937
4,617,9526,1345
4,357,1665,1456
4,396,6514,43
4,609,5554,5105
4,542,7729,3001
4,353,5430,2420
4,546,4757,2744
4,692,4885,8997
4,688,5759,5739
4,609,1371,1786
4,688,9838,6871
4,554,9832,4858
4,688,8626,9867
4,424,1184,2469
4,684,9438,7322
4,617,3315,9827
4,424,1067,1558
4,345,2454,525
4,554,9513,6554
4,416,6720,2610
4,491,5120,8931
4,353,1553,5031
4,621,9733,4717
3,656,204,9599
4,680,2233,5974
4,688,2198,5986
4,617,9515,6225
4,684,7415,9437
4,491,7182,8010
4,286,4221,2502
4,672,9349,353
4,692,7615,9897
4,684,4346,7684
4,680,4095,2820
3,416,286,2765
4,562,9529,4972
4,629,6922,8581
4,629,2168,7194
4,345,1541,915
4,680,7064,6918
4,412,3518,9302
4,692,5958,6798
4,349,3545,6202
3,278,803,2115
4,680,3767,4746
3,467,183,5904
4,688,5357,9939
4,688,9139,5639
4,483,2023,5745
4,680,5343,5882
4,676,9237,633
4,554,9585,1395
4,621,5283,4449
3,609,335,2289
4,617,2599,3343
4,692,7788,8511
4,408,4724,477
4,617,6958,1123
4,688,9579,4278
4,491,7249,1520
4,416,2353,2912
4,601,8420,472
4,684,5547,8998
3,676,592,9873
4,688,8789,5344
4,609,1289,2642
4,680,6147,8993
4,621,1454,9435
4,420,5423,4029
4,609,9594,895
4,609,9937,981
4,688,6941,9295
4,676,4557,9344
4,609,5652,5123
4,684,8437,6328
4,495,7252,8935
4,684,2351,9487
3,483,119,5281
4,617,7634,2540
4,562,3597,2987
4,546,5130,3765
3,404,499,17
4,554,1915,2394
4,554,5697,1224
4,688,8978,6124
4,562,6749,2488
4,424,3670,7528
3,530,206,9368
4,625,9821,3796
4,609,2251,6933
4,621,1900,8453
4,684,6193,4750
4,479,7719,5706
4,349,6307,4319
4,412,2038,1705
4,491,3596,1512
4,396,2600,356
4,680,8928,1370
4,688,3265,9672
4,605,3136,9309
4,562,9727,7570
4,420,1484,4513
3,278,251,765
4,613,6067,623
4,688,8826,5692
4,688,2759,7786
3,471,595,5120
4,546,6667,9208
4,554,2187,8487
4,613,5358,167
4,278,1708,323
4,617,6465,3566
3,676,692,5858
4,408,8804,641
4,223,2105,3406
4,483,5439,5824
3,408,139,1923
4,341,4508,653
4,688,8658,8184
4,700,9282,5592
4,408,3510,748
4,692,4395,6680
4,625,3118,7087
4,684,7383,9032
4,412,4208,4730
4,617,7354,5900
4,692,2839,6891
4,554,2417,6751
4,617,6162,1073
4,495,4290,3179
4,621,8792,6417
4,562,5761,3971
4,353,1114,2323
4,491,8063,2832
4,550,8529,2476
4,483,2428,4262
4,617,4135,9624
4,412,2365,755
4,554,2545,6579
4,554,8169,3764
4,668,8969,709
4,554,5133,7171
3,408,459,3560
4,680,2544,6448
3,408,293,4007
4,483,3056,2827
4,676,2881,4549
4,526,6539,12
4,538,7135,790
3,676,378,6879
4,412,4059,1406
4,617,8440,3135
4,617,8223,7572
4,625,4384,1086
3,270,401,371
4,353,4244,6206
4,680,1884,7869
4,680,9482,623
4,684,6924,6876
4,676,7249,7509
4,420,2275,1063
3,684,977,8293
4,416,4009,1085
4,680,2736,4989
4,629,6384,8049
4,562,6945,8397
4,475,8901,1186
4,420,3911,6710
3,412,178,1637
4,613,8312,7725
4,684,2737,9169
4,562,7548,2587
4,546,7387,999
4,420,3845,6132
4,483,5151,4716
2,400,24,1874
4,688,9566,6581
4,676,1801,6846
4,692,8498,6510
4,554,8725,1419
4,487,6255,8023
4,499,7753,8527
4,566,9538,7883
4,499,9744,4862
4,617,5158,8990
4,680,6601,5685
4,499,7189,4082
4,617,7335,5887
4,491,2859,5638
4,420,3057,3623
4,617,7463,5804
4,420,3930,3115
4,609,8027,1029
4,345,4540,810
4,420,2450,3548
4,487,2381,6074
4,416,3025,1915
3,621,276,9096
4,625,6950,5982
4,617,4453,9133
4,617,7261,4834
4,676,4791,169
4,542,6738,2105
4,617,6870,2526
4,416,5024,9502
4,676,7940,876
4,629,1064,7295
4,617,7195,1492
4,684,9981,4828
4,684,2174,5980
4,542,1500,7546
4,353,2813,2318
4,613,1386,4259
4,412,2071,5901
4,416,2165,4030
4,692,4682,7477
4,400,1980,503
4,613,5878,1805
4,621,1738,4091
4,475,6703,3164
4,621,7950,2451
4,696,7697,8741
4,601,2774,362
4,617,9630,3233
4,617,7450,6236
4,349,4435,136
4,692,2469,5789
4,676,5305,7595
4,420,8125,3011
4,554,5607,6656
4,696,9284,4737
4,625,7572,7115
4,459,3911,48
4,566,9674,7478
4,684,5828,2684
4,680,4982,1325
4,353,1640,1161
4,554,4396,1816
4,613,1206,7489
3,278,872,326
4,416,1556,2171
4,692,8255,7938
4,349,2623,1208
4,357,3540,4117
4,554,2031,9037
4,554,5270,3560
4,617,4150,6744
4,692,6678,9491
4,617,7777,6338
4,613,8039,5751
4,621,9281,3680
4,487,7854,9909
4,487,6819,2469
4,621,7145,7465
4,680,7387,1415
4,692,7676,8998
4,692,7920,8492
4,499,4182,2399
4,688,9888,9617
4,684,8098,8352
4,680,1716,8582
4,684,3097,7815
3,601,495,8026
4,692,9749,2257
4,680,3776,1871
4,353,5105,4245
3,412,839,7226
4,491,1644,7159
4,349,3011,6009
4,696,9292,3947
4,684,1881,8497
4,672,5743,7895
4,479,7410,3347
4,668,7628,7203
4,416,4316,1338
4,396,6824,63
4,684,3056,7955
4,479,2085,529
4,601,4435,5545
4,404,6405,921
4,613,4470,9101
4,680,5132,7955
3,207,504,815
4,609,4035,1593
4,680,9164,4459
4,345,1545,546
4,609,9413,8306
4,605,3300,8587
4,416,1933,6212
3,471,677,8305
4,495,5093,4471
4,491,2410,5560
3,475,215,1191
4,688,7276,5578
4,692,7383,2074
4,554,5785,4559
4,416,3304,1950
4,684,7244,8582
4,428,4459,1986
4,688,9864,4494
4,554,1218,6846
4,424,5540,4915
4,684,1874,5759
3,404,160,9304
4,684,8295,8227
4,483,3317,9213
3,538,577,797
4,625,8075,4269
4,605,1692,1702
4,357,3620,6135
4,475,4606,1857
4,617,2469,3079
4,483,4538,6712
4,700,7797,6689
4,562,6481,8232
4,345,4030,425
4,420,4920,5814
4,550,7793,657
4,629,7892,8668
3,408,294,1120
4,420,5330,5524
3,546,641,6363
4,416,1155,3312
4,680,5999,4803
4,617,3477,3252
4,491,2416,9516
4,416,4909,3553
4,700,3999,9493
4,684,4927,5086
4,353,5036,1224
4,688,6896,4981
4,554,4554,8143
4,487,1123,7831
4,688,7748,8481
4,491,3488,1341
4,617,2715,8184
4,692,8979,5612
4,554,2171,5472
4,475,4192,52
4,688,6683,7183
3,546,996,7749
4,609,2771,6635
4,617,4070,1087
4,684,8552,2796
3,471,477,4836
4,680,8675,3632
4,424,1675,3356
4,672,7216,5748
4,684,4439,7477
4,684,4449,4886
4,621,2936,9141
4,629,3986,4996
4,672,9949,398
4,680,8104,7984
4,680,6394,4956
4,672,9987,899
4,617,3581,6830
4,274,3411,602
4,495,9535,2590
4,617,8822,3154
4,621,1158,7055
4,483,1775,6620
3,483,822,6962
4,617,7635,3660
4,625,7079,9269
4,499,4476,3476
4,625,6258,6393
4,629,9856,8664
4,353,3654,1454
4,365,8620,6734
4,676,2855,7725
4,633,7098,5492
4,491,7734,3905
4,400,1378,45
4,558,9675,1971
4,562,9565,6745
4,692,9887,5633
4,688,7540,8464
4,621,3398,1147
4,688,5879,2651
4,546,9705,5193
4,554,6746,9216
4,479,5842,2412
4,696,8777,5384
4,546,7328,2736
4,625,7276,6174
4,609,9739,842
4,554,8901,6966
4,321,1953,4
4,420,4742,3335
4,491,7951,4802
4,416,2416,7511
4,621,1355,4288
4,483,8407,1969
4,554,8990,4122
4,550,7569,5109
4,688,7583,9911
4,491,9517,2733
4,479,3466,1011
4,491,4288,1080
4,404,3200,3656
4,617,1242,8165
4,467,5528,56
4,554,1495,9421
4,664,7667,74
4,487,8418,4716
4,412,3533,478
4,688,3316,9374
4,684,4048,5663
4,558,7354,4371
4,692,2178,6788
4,412,4804,5134
4,554,5390,5314
4,483,8730,144
4,688,5520,7058
4,676,8473,8027
4,495,3178,5274
4,357,8203,8806
4,566,8756,3787
4,617,7173,7116
4,692,9968,6727
4,696,7770,9697
4,680,3995,1533
4,617,2732,2787
4,688,8592,5410
4,562,9618,6488
4,617,7223,3597
4,684,8998,9034
4,609,9210,4510
4,554,7733,3868
3,676,375,4876
4,550,6169,7527
4,349,4306,2123
4,341,2932,709
4,688,8626,7879
4,491,5378,4457
4,479,8908,4447
4,554,8033,3161
4,625,6349,6384
