NumberOfDigits,TotalOperations
5
4,749,1925,1389
5,1159,25978,16668
6,1545,191971,138789
7,2207,1626280,1548019
8,2249,26280727,12145983
9,2677,116822902,172816835
10,4167,1255880392,1597788927
11,4153,1684393839,868832131
12,4747,577808210,1416448517
13,5917,-2113061492,617392201
14,5795,27769431,-1052369100
15,8241,648493717,1913723180
16,8269,1690889412,927538829
17,9297,78563637,814688626
18,10293,332400721,244119346
19,10295,-811412222,480706757
20,12389,1085056276,824079240
21,13603,-408232191,1799025621
22,12785,-1930350529,-1642176869
23,14819,1655696114,-994739959
24,16061,1735602652,-1034687168
25,18205,370015041,2004197211
26,17089,-339299030,1999538789
27,21257,1602827409,1336481558
28,20599,1995385267,100399889
29,23335,-1935017378,-676110297
30,22703,-826237498,-2072071560
31,23989,-248106440,2092998836
32,24839,-281391496,580297413
33,26587,1350543338,1460225758
34,27809,-1314423827,-1343183198
35,30049,-1514222014,-458632946
36,31049,-103967878,-958004009
37,30977,-434555825,1850299657
38,33179,-1438137653,-1821277595
39,35895,-1761237783,-721137424
40,36303,-1843877470,-978454744
41,40105,-1127761251,-1501526727
42,38873,-1385365788,-1591933195
43,39833,2145594541,1407673939
44,41067,-251530468,-745378442
45,46141,-461094976,2095212836
46,44483,-25167624,-1024425218
47,49093,-2042396218,2126376992
48,49457,399167692,-747975741
49,47751,-879220740,1947750154
50,52813,-103184205,391821474
51,54605,-1940448763,1422648667
52,55491,626404190,1469766674
53,56433,-1617764041,665675121
54,59637,1253793782,1211708156
55,60953,524878444,-1814512456
56,60755,-781455481,-1518541851
57,64797,-220347341,-764844289
58,69831,2015155822,-91299017
59,69367,722433933,358794412
60,69153,-578390861,-1115813166
61,77013,-274043209,252217762
62,79495,1859145053,-2139397240
63,80529,-66969472,-459195641
64,81659,2103646794,1142889354
65,82241,1329921242,607565928
66,85627,-1823202065,1426876618
67,86713,1220803206,1703285902
68,88083,-1667350184,-1827933463
69,91671,-1254806462,-1628827298
70,91627,539005099,-1738174717
71,95539,-1593256812,739286922
72,96075,1543993931,-326987893
73,100771,537107326,-1934593866
74,101233,-294432315,-1138853623
75,102083,-2004930500,1337487903
76,102613,2107763403,-1723657735
77,105379,1762898897,1599967158
78,108497,-2136042097,-405639701
79,107177,613535590,-813908158
80,112817,-1403615255,1087645467
81,114387,1012238798,1071919841
82,117533,1772376848,-2146806105
83,116447,968067726,-75128349
84,120293,1246996580,-1400374171
85,121951,712839776,41070386
86,125119,-219560939,-256372640
87,127561,1578789377,1346733738
88,132819,-1038431068,1906331748
89,130885,868304847,-1834092333
90,133333,-1128449634,-1934919029
91,137211,-813484796,758313366
92,139173,1604979407,-376871295
93,145685,1535718992,990510694
94,143397,-67780777,-1480789066
95,153135,-1847260472,1763575753
96,146695,6840267,-2045419199
97,152471,-385736597,-672145489
98,158547,-933318648,-121658161
99,157833,2022211809,-1272794940
100,158389,1148579875,-1019939949
101,165973,-1880184405,-1977717886
102,168355,1289312713,-455487666
103,175573,-1997535283,1693150823
104,167967,-466873388,1435278821
